,ds,ds_user,ds_video,traces,Corners,Optical_flow
         0.1374114 ]])], [4.6000000000000005, array([[ 0.66371976,  0.09401815, -0.74204897,  0.65684997,  0.07130874,
        -0.75064185],
       [ 0.6871264 ,  0.1146003 , -0.71744274,  0.68861308,  0.09221968,
        -0.71924096],
       [ 0.69266907,  0.25682752, -0.67398011,  0.69595613,  0.23035009,
        -0.68013521],
       [ 0.74816298,  0.12981859, -0.65069139,  0.75085961,  0.1136102 ,
        -0.65061707],
       [ 0.75328771,  0.16398507, -0.63691955,  0.75553528,  0.14857884,
        -0.63803665],
       [ 0.77781861,  0.14021445, -0.61264844,  0.77929618,  0.12749179,
        -0.61354976],
       [ 0.78347338,  0.15317891, -0.60225052,  0.78540418,  0.14103872,
        -0.60270088],
       [ 0.67399688,  0.26506988, -0.68954054,  0.67843788,  0.23807241,
        -0.69501336],
       [ 0.67701603,  0.27267355, -0.6835923 ,  0.68172309,  0.24556659,
        -0.68916665],
       [ 0.68662491,  0.25075958, -0.68239715,  0.68976024,  0.2244723 ,
        -0.68836254],
       [ 0.68528313,  0.26692241, -0.6775983 ,  0.68959468,  0.23979233,
        -0.68334385],
       [ 0.71447644,  0.30834913, -0.62804795,  0.71765598,  0.28390448,
        -0.63589947],
       [ 0.76627861,  0.13554657, -0.62804795,  0.7674002 ,  0.12279404,
        -0.62930006],
       [ 0.75793767,  0.22047025, -0.61394084,  0.76101642,  0.20147936,
        -0.61665231],
       [ 0.74482201,  0.27894066, -0.60616193,  0.74693535,  0.25869772,
        -0.61250557],
       [ 0.77015261,  0.20636177, -0.60355594,  0.77195655,  0.18912517,
        -0.60688941],
       [ 0.79300985,  0.20278067, -0.57446965,  0.79548321,  0.1864965 ,
        -0.57656354],
       [ 0.79590995,  0.19108107, -0.57446965,  0.79815701,  0.17466865,
        -0.57657285],
       [ 0.71661232,  0.40132218, -0.57044482,  0.72004219,  0.38167334,
        -0.57953835],
       [ 0.86646238, -0.09537134, -0.49004821,  0.86939075, -0.09998333,
        -0.48390398],
       [ 0.86943596, -0.10434735, -0.48290034,  0.87490807, -0.12029788,
        -0.46911011],
       [ 0.88071399,  0.26401744, -0.39323996,  0.86283435,  0.27809387,
        -0.42211453],
       [ 0.86193012,  0.33086397, -0.38419461,  0.86252754,  0.30700553,
        -0.40223607],
       [ 0.65478186,  0.08729386, -0.75075995,  0.64757367,  0.06485008,
        -0.75923831],
       [ 0.66543561,  0.11434275, -0.7376457 ,  0.65960014,  0.0920358 ,
        -0.7459605 ],
       [ 0.67888217,  0.25551316, -0.68835458,  0.68276629,  0.22906098,
        -0.69380203],
       [ 0.71498307,  0.21051571, -0.66669509,  0.71925143,  0.18807299,
        -0.66880933],
       [ 0.74055964,  0.12974786, -0.65934582,  0.74337972,  0.11350836,
        -0.659168  ],
       [ 0.72467159,  0.20822405, -0.6568819 ,  0.72920652,  0.18538077,
        -0.65870465],
       [ 0.70402676,  0.2728973 , -0.6556473 ,  0.70567356,  0.25178499,
        -0.66229083],
       [ 0.71340387,  0.27519024, -0.64445733,  0.71489569,  0.25387112,
        -0.65151639],
       [ 0.72128905,  0.30015134, -0.62422054,  0.72292325,  0.27712106,
        -0.63291855],
       [ 0.75123733,  0.2729641 , -0.60094349,  0.7544614 ,  0.25190943,
        -0.60607726],
       [ 0.7791123 ,  0.19922693, -0.59438426,  0.78077614,  0.18247601,
        -0.59757103],
       [ 0.82079121, -0.07406596, -0.56640624,  0.82003589, -0.0976184 ,
        -0.56392533],
       [ 0.72845932,  0.39706583, -0.55828823,  0.72630221,  0.37978377,
        -0.57293052],
       [ 0.74250186,  0.39375691, -0.54189158,  0.74228395,  0.37480695,
        -0.55545863],
       [ 0.86160779, -0.06922872, -0.50283138,  0.86709686, -0.08887556,
        -0.4901471 ],
       [ 0.86442554, -0.08371058, -0.4957429 ,  0.87225902, -0.11272124,
        -0.47587616],
       [ 0.85925623,  0.17677073, -0.48003212,  0.85733152,  0.16874627,
        -0.48632023],
       [ 0.87149753,  0.11908978, -0.47572016,  0.87072523,  0.10867151,
        -0.47961242],
       [ 0.87118389,  0.13214302, -0.47283915,  0.87014642,  0.12505308,
        -0.47666228],
       [ 0.86618715,  0.31955331, -0.38419461,  0.86130448,  0.30636396,
        -0.40533407],
       [ 0.70238082,  0.28288942, -0.65317284,  0.70407963,  0.26104247,
        -0.66040041],
       [ 0.72008639,  0.26031232, -0.64320533,  0.72326665,  0.2383339 ,
        -0.64813757],
       [ 0.70640512,  0.30349559, -0.639439  ,  0.70999177,  0.27918712,
        -0.64650308],
       [ 0.72713096,  0.25615239, -0.63691955,  0.73046541,  0.23409045,
        -0.64157769],
       [ 0.71748151,  0.28488615, -0.63565727,  0.71884705,  0.26383439,
        -0.64315654],
       [ 0.77246311,  0.02908435, -0.63439328,  0.77673602,  0.01412507,
        -0.62966788],
       [ 0.73827148,  0.27648744, -0.61523159,  0.73964904,  0.25632054,
        -0.62226929],
       [ 0.74725358,  0.26049545, -0.61135441,  0.75095304,  0.23600824,
        -0.61674115],
       [ 0.68872703,  0.4036699 , -0.60225052,  0.68977223,  0.38130635,
        -0.61548334],
       [ 0.7863435 ,  0.19423626, -0.58646072,  0.78814022,  0.17768774,
        -0.58928945],
       [ 0.70361446,  0.40316768, -0.58513461,  0.70735722,  0.38403528,
        -0.59343295],
       [ 0.82179288, -0.06197122, -0.56640624,  0.82162212, -0.08374323,
        -0.56384764],
       [ 0.70680329,  0.43791645, -0.55557023,  0.71047146,  0.41132992,
        -0.57099738],
       [ 0.73537159,  0.38997565, -0.554209  ,  0.73540908,  0.37121042,
        -0.56690062],
       [ 0.75070894,  0.37787512, -0.54189158,  0.75235414,  0.3575968 ,
        -0.55325199],
       [ 0.73348053,  0.41392775, -0.53913832,  0.72905365,  0.39563386,
        -0.55852899],
       [ 0.74114856,  0.40555685, -0.53499762,  0.7411783 ,  0.38398296,
        -0.55064672],
       [ 0.75833653,  0.37242885, -0.53499762,  0.59340768,  0.49117375,
        -0.63766423],
       [ 0.76393621,  0.36284571, -0.53361452,  0.78642496,  0.31876751,
        -0.52907755],
       [ 0.77392407,  0.35371758, -0.52528602,  0.79123968,  0.31428951,
        -0.52455873],
       [ 0.78652352,  0.33791717, -0.5169069 ,  0.79082355,  0.31413974,
        -0.52527548],
       [ 0.86097838, -0.05501683, -0.50565737,  0.86633458, -0.07599416,
        -0.49364895],
       [ 0.73531289,  0.46059054, -0.49716327,  0.73614356,  0.4441985 ,
        -0.51066658],
       [ 0.85342988,  0.18140212, -0.48862124,  0.85182762,  0.172678  ,
        -0.49454222],
       [ 0.87082183, -0.06566848, -0.48719297,  0.87653055, -0.08714078,
        -0.47339274],
       [ 0.85144443,  0.19412725, -0.48719297,  0.8497842 ,  0.18548049,
        -0.49342051],
       [ 0.86456338,  0.16609747, -0.47428029,  0.86368453,  0.15556291,
        -0.47942592],
       [ 0.87120457,  0.26116674, -0.41568561,  0.84905421,  0.27955808,
        -0.44827918],
       [ 0.88144907, -0.47114435,  0.03271908,  0.85082893, -0.52470912,
         0.02775749],
       [ 0.80698562, -0.53160391,  0.25723821,  0.81612214, -0.52070038,
         0.25063074],
       [ 0.80792354, -0.52467168,  0.26828937,  0.81451666, -0.5173816 ,
         0.26244788],
       [ 0.52090397, -0.27515003, -0.80805415,  0.54207037, -0.24003251,
        -0.80532237],
       [ 0.65547546, -0.04296213, -0.75399348,  0.63921875, -0.03787735,
        -0.76809159],
       [ 0.65746639,  0.07563542, -0.74967808,  0.64995702,  0.05291318,
        -0.75812669],
       [ 0.7061006 ,  0.26443924, -0.6568819 ,  0.70747119,  0.24311939,
        -0.66360943],
       [ 0.70352457,  0.29411038, -0.64695615,  0.70680833,  0.27182199,
        -0.65309631],
       [ 0.74819018,  0.15775364, -0.64445733,  0.750307  ,  0.14246291,
        -0.64555691],
       [ 0.75588179,  0.12861128, -0.6419516 ,  0.75912474,  0.11383674,
        -0.64091405],
       [ 0.74733425,  0.25096136, -0.61523159,  0.74936645,  0.2280234 ,
        -0.62165525],
       [ 0.7692823 ,  0.21696005, -0.60094349,  0.77057386,  0.19946371,
        -0.60533474]])], [4.800000000000001, array([[ 0.68903914,  0.09415691, -0.71858162,  0.68256989,  0.07023047,
        -0.72743798],
       [ 0.75201237,  0.14958456, -0.6419516 ,  0.76631127,  0.13323102,
        -0.62850341],
       [ 0.65649044,  0.07334716, -0.75075995,  0.65043913,  0.04966839,
        -0.75793271],
       [ 0.68337087,  0.24325343, -0.68835458,  0.67440944,  0.22127376,
        -0.70442162],
       [ 0.69377201,  0.22667589, -0.6835923 ,  0.68329687,  0.20668897,
        -0.70027498],
       [ 0.6924711 ,  0.23759231, -0.68120017,  0.68245946,  0.21647159,
        -0.69813261],
       [ 0.74910011,  0.02943222, -0.66180267,  0.75396695,  0.03898008,
        -0.65575483],
       [ 0.745126  ,  0.10803813, -0.65811474,  0.76137564,  0.09871087,
        -0.64075213],
       [ 0.75892215,  0.11638559, -0.64069616,  0.74950607,  0.09420769,
        -0.65525992],
       [ 0.72029891,  0.2805613 , -0.63439328,  0.71199199,  0.2621679 ,
        -0.65141031],
       [ 0.77000276,  0.11937475, -0.62677382,  0.76105907,  0.09778284,
        -0.6412703 ],
       [ 0.77382722,  0.12775939, -0.62037809,  0.78379934,  0.16585325,
        -0.59845743],
       [ 0.74441086,  0.25950447, -0.61523159,  0.73557807,  0.23949187,
        -0.63369437],
       [ 0.76604216,  0.19855779, -0.61135441,  0.7568455 ,  0.17896299,
        -0.62861526],
       [ 0.75125018,  0.25501507, -0.60876143,  0.74299899,  0.23481877,
        -0.62674767],
       [ 0.78232968,  0.13179454, -0.60876143,  0.7404207 ,  0.11993659,
        -0.66135648],
       [ 0.77148089,  0.1892262 , -0.60746249,  0.7624867 ,  0.16960824,
        -0.62437735],
       [ 0.77876931,  0.18427267, -0.59963485,  0.77015331,  0.16483909,
        -0.61619149],
       [ 0.79408353,  0.18652479, -0.57848064,  0.78485066,  0.16751811,
        -0.59661305],
       [ 0.81979913, -0.09295141, -0.56505701,  0.81010742, -0.09774496,
        -0.57807603],
       [ 0.64796169,  0.05953932, -0.75934229,  0.64156206,  0.03660998,
        -0.76619699],
       [ 0.65617088,  0.06462719, -0.75183981,  0.64984229,  0.0412649 ,
        -0.75894809],
       [ 0.65919879,  0.09117824, -0.74642045,  0.65239792,  0.06705932,
        -0.75490397],
       [ 0.67828789,  0.23024771, -0.69779046,  0.66902343,  0.20970442,
        -0.71304397],
       [ 0.71307012,  0.12012678, -0.69072467,  0.7382871 ,  0.11571959,
        -0.66448562],
       [ 0.72043119,  0.18673545, -0.66791374,  0.71107739,  0.16590458,
        -0.68326029],
       [ 0.70520307,  0.25754444, -0.66057513,  0.69834585,  0.25078302,
        -0.67038866],
       [ 0.72826061,  0.18241979, -0.66057513,  0.74256731,  0.15512296,
        -0.65156018],
       [ 0.75161337,  0.01845107, -0.65934582,  0.7535346 ,  0.04148336,
        -0.65609812],
       [ 0.74807917,  0.11722968, -0.65317284,  0.74420801,  0.09571895,
        -0.66105395],
       [ 0.71537185,  0.25464453, -0.65069139,  0.70670797,  0.23287526,
        -0.66808155],
       [ 0.75340768,  0.11049789, -0.64820297,  0.74468374,  0.08836177,
        -0.66154238],
       [ 0.75985369,  0.19430231, -0.62037809,  0.75041539,  0.1748689 ,
        -0.63741479],
       [ 0.78323377,  0.14383861, -0.60485975,  0.77411997,  0.12143358,
        -0.62128267],
       [ 0.78595272,  0.1791953 , -0.59174941,  0.77708022,  0.16021457,
        -0.60866872],
       [ 0.7970291 ,  0.17350724, -0.57848064,  0.78748194,  0.15531891,
        -0.59644633],
       [ 0.73264635,  0.37330196, -0.56910015,  0.72814295,  0.34888032,
        -0.58999184],
       [ 0.82304637, -0.07970344, -0.56235401,  0.81287635, -0.15482378,
        -0.56148164],
       [ 0.83343663, -0.10833697, -0.54189158,  0.82451799, -0.10857431,
        -0.55532126],
       [ 0.83582746, -0.11700305, -0.53637929,  0.80553457, -0.11783374,
        -0.58071445],
       [ 0.7775925 ,  0.33257397, -0.53361452,  0.77004251,  0.3130597 ,
        -0.555903  ],
       [ 0.78851353,  0.31758004, -0.52667764,  0.7826742 ,  0.2963077 ,
        -0.54737815],
       [ 0.830707  , -0.25050863, -0.49716327,  0.80298817, -0.25810011,
        -0.53720976],
       [ 0.83737284, -0.24506328, -0.48862124,  0.81054354, -0.25474215,
        -0.52737615],
       [ 0.63006364, -0.02578787, -0.7761152 ,  0.61019701, -0.04531916,
        -0.79095245],
       [ 0.71772068,  0.06713373, -0.69308736,  0.7382177 ,  0.08565162,
        -0.6691027 ],
       [ 0.68591636,  0.22535202, -0.69190694,  0.67579535,  0.20547864,
        -0.70786946],
       [ 0.72021985,  0.12497   , -0.68239715,  0.74041086,  0.116428  ,
        -0.66199416],
       [ 0.72264315,  0.24004123, -0.64820297,  0.7135848 ,  0.21915997,
        -0.66540637],
       [ 0.71365373,  0.26860024, -0.64695615,  0.70493166,  0.24714268,
        -0.66482468],
       [ 0.71414105,  0.28762594, -0.63818013,  0.70323539,  0.27176597,
        -0.65696518],
       [ 0.7214255 ,  0.26883335, -0.63818013,  0.71398807,  0.24608107,
        -0.65548848],
       [ 0.77601131,  0.01269859, -0.63059115,  0.75833773,  0.02653655,
        -0.6513215 ],
       [ 0.74075362,  0.25145197, -0.62294139,  0.73116233,  0.23150491,
        -0.64172201],
       [ 0.74688078,  0.24267628, -0.61909395,  0.73785285,  0.22232455,
        -0.63729504],
       [ 0.69271841,  0.38053002, -0.61264844,  0.68704768,  0.35835951,
        -0.63209489],
       [ 0.70695236,  0.3853429 , -0.59306763,  0.69974836,  0.36288746,
        -0.61535755],
       [ 0.78447987,  0.18969507, -0.5904296 ,  0.77633397,  0.17005909,
        -0.60694767],
       [ 0.71433653,  0.38182083, -0.58646072,  0.70721443,  0.35917145,
        -0.60896931],
       [ 0.81693862, -0.06429446, -0.57312957,  0.80627829, -0.07084649,
        -0.58727855],
       [ 0.7404202 ,  0.368152  , -0.56235401,  0.73676349,  0.34297716,
        -0.58270595],
       [ 0.75129173,  0.35834777, -0.554209  ,  0.74234348,  0.33831116,
        -0.57833531],
       [ 0.75885962,  0.35285478, -0.54738066,  0.74967607,  0.33390742,
        -0.57139446],
       [ 0.76529131,  0.34524082, -0.54326604,  0.75681904,  0.32589979,
        -0.5665812 ],
       [ 0.79290115,  0.30884036, -0.52528602,  0.78684652,  0.28726173,
        -0.54621722],
       [ 0.72771787,  0.44267689, -0.52389299,  0.71837271,  0.4217719 ,
        -0.55321705],
       [ 0.8198034 , -0.52290119,  0.23344536,  0.82414619, -0.51181162,
         0.24255293]])], [5.0, array([[ 0.74373871,  0.13030484, -0.6556473 ,  0.72503937,  0.13503174,
        -0.67534017],
       [ 0.76536707,  0.10076249, -0.63565727,  0.74712025,  0.10492255,
        -0.65635554],
       [ 0.8487389 , -0.2711732 , -0.4539905 ,  0.78861576, -0.22586409,
        -0.57190086],
       [ 0.64189615,  0.0410174 , -0.76569374,  0.62385957,  0.0508271 ,
        -0.77988194],
       [ 0.65000612,  0.05008657, -0.75827658,  0.63195779,  0.05981074,
        -0.77269142],
       [ 0.6690696 ,  0.21015471, -0.71286806,  0.64808304,  0.2167498 ,
        -0.7300739 ],
       [ 0.66995508,  0.22253977, -0.70826283,  0.70316794,  0.19933225,
        -0.68251117],
       [ 0.6821722 ,  0.20693467, -0.70129818,  0.68487802,  0.2380673 ,
        -0.68866978],
       [ 0.69523412,  0.23981253, -0.6775983 ,  0.67576692,  0.24697035,
        -0.69451041],
       [ 0.70459144,  0.24304023, -0.66669509,  0.68475449,  0.25225637,
        -0.68372364],
       [ 0.74203544,  0.09028897, -0.66425244,  0.72221676,  0.09320896,
        -0.6853576 ],
       [ 0.74953907,  0.09120199, -0.6556473 ,  0.72998974,  0.09429614,
        -0.67692187],
       [ 0.70854289,  0.26403274, -0.65441095,  0.72236769,  0.24328552,
        -0.64729984],
       [ 0.71436785,  0.25428715, -0.65193299,  0.69291616,  0.2634639 ,
        -0.67115868],
       [ 0.75793435,  0.10104589, -0.64445733,  0.73868178,  0.10432207,
        -0.66593253],
       [ 0.74992288,  0.17874328, -0.63691955,  0.73000326,  0.18727868,
        -0.65728376],
       [ 0.73379711,  0.23975327, -0.63565727,  0.71331434,  0.24860458,
        -0.65526973],
       [ 0.76826468,  0.11010988, -0.63059115,  0.75001986,  0.11410914,
        -0.65149775],
       [ 0.75696985,  0.18042292, -0.62804795,  0.73744127,  0.18942898,
        -0.64830319],
       [ 0.74437001,  0.23380657, -0.62549802,  0.72451361,  0.24304167,
        -0.64498897],
       [ 0.77404003,  0.12000065, -0.62166057,  0.75594571,  0.12419787,
        -0.64274487],
       [ 0.76876846,  0.16999201, -0.6165207 ,  0.74995605,  0.17897593,
        -0.63681515],
       [ 0.7889847 ,  0.1555972 , -0.59438426,  0.77194433,  0.16388167,
        -0.61420253],
       [ 0.79939659, -0.10391216, -0.59174941,  0.79363793, -0.11910247,
        -0.59661834],
       [ 0.80765458, -0.07288055, -0.58513461,  0.79056554, -0.06702424,
        -0.60869852],
       [ 0.81127135, -0.10140868, -0.57580819,  0.80515871, -0.10881551,
        -0.58299111],
       [ 0.83681902, -0.26585656, -0.47859608,  0.78418918, -0.23200394,
        -0.57551846],
       [ 0.84194772, -0.27508928, -0.46416584,  0.78515994, -0.22397083,
        -0.57737418],
       [ 0.65238415,  0.06533222, -0.75506729,  0.63409541,  0.07536294,
        -0.76957354],
       [ 0.68492864,  0.06859135, -0.72537437,  0.66759041,  0.07363567,
        -0.74087842],
       [ 0.68340865,  0.21834997, -0.69661748,  0.66191252,  0.22515119,
        -0.71496766],
       [ 0.69620436,  0.22999485, -0.68000137,  0.67677047,  0.23968417,
        -0.69608421],
       [ 0.71594969,  0.16323478, -0.67880075,  0.69544829,  0.17086064,
        -0.69796728],
       [ 0.69619383,  0.25038787, -0.67277043,  0.6785097 ,  0.25651734,
        -0.68834835],
       [ 0.70278961,  0.23472396, -0.67155895,  0.68300665,  0.24392611,
        -0.68847801],
       [ 0.71318219,  0.24469845, -0.6568819 ,  0.69187362,  0.25506749,
        -0.6754639 ],
       [ 0.75898666,  0.17174115, -0.62804795,  0.73965755,  0.18034165,
        -0.64836995],
       [ 0.77557627,  0.16220292, -0.61005873,  0.75472567,  0.1723156 ,
        -0.63300592],
       [ 0.706883  ,  0.36017488, -0.60876143,  0.68574581,  0.36892977,
        -0.62741016],
       [ 0.78031489,  0.16853186, -0.60225052,  0.76245507,  0.17772016,
        -0.62215577],
       [ 0.71541173,  0.35864203, -0.59963485,  0.69274312,  0.36818901,
        -0.62011597],
       [ 0.72328096,  0.35374488, -0.59306763,  0.70103789,  0.36343575,
        -0.61356364],
       [ 0.78810173,  0.16482248, -0.59306763,  0.77109442,  0.17380217,
        -0.61254077],
       [ 0.73050238,  0.34990013, -0.58646072,  0.71037919,  0.35851495,
        -0.60566363],
       [ 0.74415533,  0.33864107, -0.57580819,  0.74055624,  0.33320043,
        -0.58356999],
       [ 0.8133147 , -0.09221618, -0.57446965,  0.79664883, -0.08566219,
        -0.59834156],
       [ 0.75087332,  0.33283925, -0.57044482,  0.73323874,  0.33961301,
        -0.5890874 ],
       [ 0.76080943,  0.32392434, -0.56235401,  0.74868911,  0.32562167,
        -0.57743843],
       [ 0.8239967 , -0.11122568, -0.55557023,  0.80840522, -0.10648869,
        -0.57891378],
       [ 0.77024384,  0.31315515, -0.55557023,  0.75613336,  0.31639384,
        -0.57285014],
       [ 0.79653565,  0.24162645, -0.554209  ,  0.77988383,  0.2517577 ,
        -0.57306132],
       [ 0.80255769,  0.24345322, -0.54463904,  0.78777691,  0.25657893,
        -0.55997749],
       [ 0.74201567,  0.42517139, -0.5183069 ,  0.70799803,  0.43282982,
        -0.55802969],
       [ 0.84615018, -0.25667685, -0.46706195,  0.78587173, -0.2526383 ,
        -0.56442848],
       [ 0.85036426, -0.26099709, -0.45690388,  0.77986204, -0.24039256,
        -0.57795036],
       [ 0.77863055, -0.53889807,  0.32143947,  0.76846264, -0.54382746,
         0.33721932],
       [ 0.62248607, -0.06130953, -0.78022576,  0.61332879, -0.06395618,
        -0.78723402],
       [ 0.65184338,  0.04165303, -0.75720885,  0.63398381,  0.05165203,
        -0.77161946],
       [ 0.67802691,  0.11879198, -0.72537437,  0.65908101,  0.12797754,
        -0.74110322],
       [ 0.6976151 ,  0.10815237, -0.70826283,  0.67854074,  0.1125111 ,
        -0.72589511],
       [ 0.70792529,  0.10146187, -0.69896157,  0.68904555,  0.10590606,
        -0.71693803],
       [ 0.70021528,  0.22119698, -0.67880075,  0.68036655,  0.23058802,
        -0.69565115],
       [ 0.69636657,  0.25949534, -0.66913061,  0.71046312,  0.24159414,
        -0.66096477],
       [ 0.71977818,  0.22091711, -0.65811474,  0.69880763,  0.22895184,
        -0.67767909],
       [ 0.73251007,  0.23008136, -0.64069616,  0.7122344 ,  0.23920165,
        -0.65992783],
       [ 0.74198901,  0.20142014, -0.639439  ,  0.72274665,  0.20968547,
        -0.65853571],
       [ 0.7519164 ,  0.21206236, -0.62422054,  0.73374827,  0.21998897,
        -0.64282061],
       [ 0.70672817,  0.38372209, -0.59438426,  0.68425619,  0.39794089,
        -0.61109452],
       [ 0.76667488, -0.27290641, -0.5811469 ,  0.79672526, -0.29084409,
        -0.52975331],
       [ 0.72968417,  0.36878983, -0.57580819,  0.71116729,  0.38079808,
        -0.59096016],
       [ 0.7096773 ,  0.40973238, -0.57312957,  0.69763191,  0.43003439,
        -0.57304462],
       [ 0.77714734,  0.30563695, -0.55011642,  0.76272516,  0.30921896,
        -0.56800878],
       [ 0.7898873 ,  0.27101658, -0.55011642,  0.77180918,  0.28112241,
        -0.57033391],
       [ 0.79336712,  0.26065406, -0.55011642,  0.77543527,  0.27083091,
        -0.57039527],
       [ 0.72347232,  0.42244555, -0.54601058,  0.67837842,  0.40852976,
        -0.61066043],
       [ 0.78683346,  0.29027819, -0.54463904,  0.76886407,  0.29929583,
        -0.56503987],
       [ 0.79884016,  0.26680379, -0.53913832,  0.78128204,  0.2763427 ,
        -0.5596723 ],
       [ 0.73323583,  0.42493509, -0.53084403,  0.70656251,  0.43200583,
        -0.56048228],
       [ 0.75608518,  0.39779566, -0.51970551,  0.73463907,  0.40431187,
        -0.54482781],
       [ 0.75206831,  0.42441746, -0.50424505,  0.73549862,  0.43146881,
        -0.52237577]])], [5.2, array([[ 0.65891177,  0.22607784, -0.71744274,  0.64772771,  0.23637065,
        -0.72427738],
       [ 0.74209498,  0.10635917, -0.66180267,  0.73609161,  0.11806474,
        -0.66650571],
       [ 0.64921073,  0.22156268, -0.72762312,  0.63797212,  0.23184664,
        -0.73432875],
       [ 0.66257171,  0.21888413, -0.71630194,  0.65139409,  0.22933199,
        -0.72325139],
       [ 0.72355204,  0.13165477, -0.6775983 ,  0.71780069,  0.14081747,
        -0.68185967],
       [ 0.72929658,  0.09479998, -0.6775983 ,  0.72462868,  0.10523419,
        -0.68105729],
       [ 0.68954195,  0.27118345, -0.67155895,  0.6782315 ,  0.28114342,
        -0.67894066],
       [ 0.72944683,  0.18652696, -0.65811474,  0.7185624 ,  0.19621784,
        -0.66720809],
       [ 0.71924759,  0.24677954, -0.64944805,  0.70794921,  0.25600606,
        -0.65823158],
       [ 0.75247847,  0.11665793, -0.64820297,  0.74708818,  0.12918128,
        -0.65205172],
       [ 0.74248685,  0.17825532, -0.6457076 ,  0.7308826 ,  0.18866032,
        -0.65590998],
       [ 0.75794458,  0.12259055, -0.64069616,  0.75246984,  0.13504995,
        -0.64463218],
       [ 0.75265659,  0.17160387, -0.63565727,  0.74098432,  0.18215247,
        -0.64634566],
       [ 0.77183324,  0.16537865, -0.61394084,  0.76146537,  0.17519744,
        -0.6240804 ],
       [ 0.7083587 ,  0.35946804, -0.60746249,  0.6971489 ,  0.36960437,
        -0.61430939],
       [ 0.79292612, -0.09253365, -0.60225052,  0.78457709, -0.10099795,
        -0.61175012],
       [ 0.73580773,  0.33629672, -0.58778525,  0.71319619,  0.35654871,
        -0.60350992],
       [ 0.8090111 ,  0.30903242, -0.5       ,  0.78349626,  0.33969473,
        -0.52032789],
       [ 0.62476039,  0.05019844, -0.77920124,  0.60692112,  0.05537897,
        -0.79283032],
       [ 0.62901695,  0.059875  , -0.77508236,  0.61141896,  0.06484325,
        -0.7886458 ],
       [ 0.63212962,  0.07796575, -0.77093027,  0.61598857,  0.0828196 ,
        -0.78338943],
       [ 0.66632147,  0.07334187, -0.74204897,  0.6551598 ,  0.08246362,
        -0.75097629],
       [ 0.64865235,  0.21193395, -0.73098162,  0.6374719 ,  0.22240644,
        -0.73767537],
       [ 0.64887158,  0.22977748, -0.72537437,  0.63755295,  0.23978024,
        -0.73214184],
       [ 0.65830111,  0.2091416 , -0.72311786,  0.64710744,  0.21975915,
        -0.73003964],
       [ 0.68899095,  0.17378184, -0.70362727,  0.67779969,  0.18542897,
        -0.71147992],
       [ 0.67617924,  0.24318958, -0.69544264,  0.66521014,  0.25193623,
        -0.70286813],
       [ 0.72012829,  0.09600568, -0.68716676,  0.71504389,  0.10588489,
        -0.6910142 ],
       [ 0.68614513,  0.24550665, -0.68478562,  0.67547836,  0.25440512,
        -0.69210333],
       [ 0.69260272,  0.26326801, -0.67155895,  0.68185368,  0.27241646,
        -0.67887026],
       [ 0.73978142,  0.18916962, -0.6457076 ,  0.7284754 ,  0.19911795,
        -0.65549647],
       [ 0.72565406,  0.24104136, -0.64445733,  0.71481866,  0.25005192,
        -0.65307604],
       [ 0.74962941,  0.1799701 , -0.63691955,  0.73768122,  0.19059202,
        -0.64768905],
       [ 0.75726405,  0.17918409, -0.62804795,  0.74590561,  0.18954047,
        -0.6385133 ],
       [ 0.68749496,  0.36892128, -0.62549802,  0.68004185,  0.37576275,
        -0.62955972],
       [ 0.76607872,  0.17730337, -0.61780815,  0.75535259,  0.18761901,
        -0.6278866 ],
       [ 0.69678502,  0.36659633, -0.6165207 ,  0.69233653,  0.37241129,
        -0.61804528],
       [ 0.68236597,  0.41051354, -0.60485975,  0.67654063,  0.41197205,
        -0.6103866 ],
       [ 0.7964202 , -0.07844054, -0.59963485,  0.78939248, -0.08439295,
        -0.60806031],
       [ 0.7249633 ,  0.34578976, -0.5956993 ,  0.71707908,  0.35282474,
        -0.60109259],
       [ 0.80128267, -0.08819703, -0.59174941,  0.79359197, -0.09473894,
        -0.60102938],
       [ 0.69131105,  0.42208158, -0.58646072,  0.6844329 ,  0.4236379 ,
        -0.59336542],
       [ 0.74311237,  0.32939906, -0.5824777 ,  0.70323352,  0.36387286,
        -0.6107857 ],
       [ 0.77719396,  0.24132514, -0.5811469 ,  0.76757293,  0.24657715,
        -0.5916346 ],
       [ 0.69560228,  0.42783279, -0.57714519,  0.69735208,  0.43345691,
        -0.57080223],
       [ 0.75605643,  0.31607146, -0.57312957,  0.74216276,  0.32794015,
        -0.58450808],
       [ 0.7826994 ,  0.24584583, -0.57178796,  0.773052  ,  0.25080438,
        -0.58265579],
       [ 0.78072055,  0.25508455, -0.57044482,  0.77091715,  0.25973235,
        -0.58157188],
       [ 0.7881714 ,  0.25609241, -0.55964499,  0.77824628,  0.25985905,
        -0.57166948],
       [ 0.75229879, -0.58512162,  0.30278577,  0.78136128, -0.54452561,
         0.30490393],
       [ 0.65908035,  0.12885851, -0.74095113,  0.64848113,  0.13108652,
        -0.74985902],
       [ 0.67681474,  0.11174257, -0.72762312,  0.67007071,  0.11906949,
        -0.73268527],
       [ 0.69053418,  0.10821194, -0.71515923,  0.68346672,  0.115426  ,
        -0.72079822],
       [ 0.69761427,  0.17231908, -0.69544264,  0.68626322,  0.18428143,
        -0.70362145],
